customer_id,age,tenure_months,monthly_cost,support_tickets,login_frequency,feature_usage_score,satisfaction_score,monthly_contract,premium_member,churn
496,27,83,37.65915358800693,0,26,60,4,1,1,0
497,55,62,18.796273089433285,3,21,91,8,0,0,0
498,38,54,23.081837213036234,5,22,48,5,1,0,1
499,84,46,24.985413303749198,2,28,80,9,1,1,0
500,84,60,24.970233312330233,4,23,73,7,1,1,0
501,53,102,21.79148566102479,2,23,79,8,1,0,0
502,25,14,29.53094972450336,2,16,78,7,1,0,0
503,51,86,21.479385370001264,5,18,77,8,1,1,0
504,44,70,25.720730023935324,1,24,13,1,1,1,0
505,55,84,29.240045672033574,0,17,71,8,1,1,0
506,24,89,14.135993440883947,1,18,21,9,1,0,0
507,66,67,16.066419335450632,1,27,59,10,0,0,0
508,48,5,43.868221542546024,1,31,48,5,0,1,0
509,77,85,14.247976548707207,2,19,23,1,0,0,0
510,30,82,34.47157205527881,5,12,1,5,1,0,0
511,60,92,15.498388523582594,3,22,48,5,1,0,0
512,26,73,21.662249535349176,0,20,93,1,0,0,0
513,42,48,26.303798365943145,1,18,83,5,1,0,0
514,69,97,32.12944923058117,2,21,48,10,1,0,0
515,17,80,25.107339113284198,3,17,93,1,0,1,0
516,69,45,29.42686611618678,0,16,50,7,1,1,0
517,47,88,26.860699570757973,2,19,46,5,0,1,1
518,48,98,20.13134304367836,3,21,44,4,1,1,0
519,54,5,26.364903206682975,0,13,86,9,1,0,0
520,61,55,45.3842864737759,3,17,5,6,0,1,0
521,31,73,27.56912481792294,0,20,31,7,0,1,0
522,23,89,26.60096761779726,2,21,32,2,1,1,1
523,56,101,40.13777083896926,2,18,17,7,1,0,0
524,25,57,6.935660672853057,3,17,39,2,0,0,1
525,47,89,14.700343228399188,1,18,80,10,1,1,0
526,32,109,37.64149582377163,3,13,20,1,1,0,1
527,19,91,26.966357265525097,4,20,33,10,1,1,0
528,24,36,23.804900194586228,3,21,72,1,1,1,1
529,42,3,20.428137013386902,2,15,99,6,0,0,0
530,59,65,26.5224443123364,4,16,71,5,1,0,1
531,53,112,16.241877717882176,3,15,51,6,1,1,0
532,71,28,32.407535063189485,1,23,21,10,1,0,0
533,82,35,30.77337505765811,3,19,37,6,1,1,0
534,17,13,26.33103527858871,1,19,69,1,0,0,1
535,64,33,17.04897431685618,3,24,21,4,1,0,1
536,58,34,12.16254844775686,4,32,82,3,0,0,0
537,37,95,35.70465191088725,0,24,14,6,1,0,0
538,31,35,28.75044159167217,3,18,68,5,0,1,0
539,46,24,32.40448944372979,3,29,5,8,1,0,0
540,48,7,22.480314465754642,1,28,43,3,0,0,0
541,61,102,24.480621012149086,2,26,20,3,1,0,1
542,30,37,12.784726053510642,3,29,69,10,1,1,0
543,44,54,22.506397053703985,1,24,59,10,1,1,0
544,37,65,10.672061092066116,3,21,83,4,0,1,0
545,63,1,37.90164153831878,0,24,72,1,0,1,1
546,34,11,29.365329241623016,3,26,22,9,0,0,0
547,49,19,29.951321940860854,1,24,88,8,1,1,0
548,24,104,29.30153872682764,2,17,4,4,1,0,0
549,68,10,9.95677165510278,2,19,50,2,1,0,1
550,33,119,14.670284158606073,4,33,29,1,0,0,0
551,82,49,13.073520809598232,4,27,37,4,1,0,0
552,68,34,33.72575494791709,1,23,11,5,1,1,0
553,78,62,37.263077445440764,2,18,2,6,1,0,0
554,67,19,24.700576274041424,4,18,87,6,1,0,0
555,23,64,25.038909128720725,1,23,12,7,1,1,0
556,50,42,27.60269984480425,1,19,52,10,1,1,0
557,20,96,28.668693076298563,0,20,11,7,1,1,0
558,84,70,27.376176010919103,5,26,42,4,1,0,1
559,27,58,29.49922116929525,0,24,53,6,0,1,0
560,77,30,24.649772289205263,2,21,12,2,1,1,1
561,68,88,40.86885329210773,2,23,57,9,1,0,0
562,21,3,19.329421124162778,3,23,35,10,1,0,0
563,81,80,4.567291770277812,4,17,87,4,1,1,0
564,63,26,15.752882638721214,1,22,36,4,1,0,0
565,24,19,24.070236610236456,3,20,52,8,1,0,1
566,29,102,19.6017302399204,0,22,23,2,0,0,0
567,29,93,35.129340787517066,2,21,72,1,1,1,0
568,49,73,18.730741444925926,3,17,80,6,1,0,1
569,78,87,17.139300994493833,0,17,17,9,1,0,0
570,55,13,19.884951011178522,0,17,69,2,1,0,1
571,65,10,26.602515672124927,2,17,9,8,1,1,0
572,44,69,32.50006379880616,3,13,41,4,1,1,0
573,50,98,22.4375318236526,3,17,25,1,1,0,1
574,22,119,31.384360566351877,7,16,84,7,1,1,0
575,23,5,26.35297713100401,2,22,70,9,0,1,0
576,84,17,17.71516001313054,1,18,97,8,1,0,0
577,52,6,23.64246533871445,1,19,45,1,0,0,0
578,24,29,34.585581720267854,2,16,11,2,1,0,1
579,56,65,-1.3659911043107513,2,18,97,8,1,0,0
580,26,95,18.22012702593717,4,23,39,3,1,1,0
581,76,47,35.601858158837985,5,30,64,1,0,1,0
582,22,28,42.4957010204111,1,23,21,2,1,1,0
583,45,50,20.028823410535317,4,24,25,6,0,0,0
584,45,41,16.925636357306136,0,23,74,4,1,0,0
585,16,50,38.68660553847694,0,20,55,5,1,0,0
586,69,98,19.476127063059312,1,16,38,6,0,1,0
587,27,119,53.400876035354926,3,15,52,2,1,0,0
588,30,113,21.900634622459254,3,15,18,8,1,1,0
589,29,79,24.98135040619175,1,22,35,8,1,0,0
590,70,35,20.375180706502896,4,19,30,4,1,0,0
591,34,11,37.4657856506565,1,26,87,4,1,1,0
592,50,28,16.68614695405293,2,14,69,5,1,1,0
593,30,2,21.991562905849467,1,15,77,3,1,0,1
594,74,74,32.75717694564846,0,23,57,2,0,1,0
595,39,40,41.24709739871566,3,27,6,9,0,0,0
596,50,50,31.684864972357317,1,23,67,7,0,0,0
597,21,23,40.82442803450821,3,21,94,7,1,0,0
598,41,96,30.999012895719897,0,25,5,10,1,1,0
599,68,113,24.59625410452287,3,20,20,3,1,0,0
600,46,94,9.873159905975255,2,23,44,5,0,1,0
601,26,49,43.820035669061674,2,30,74,3,0,1,0
602,32,3,19.390694791696763,2,23,77,8,1,0,1
603,17,78,32.96367317482346,2,18,65,10,1,1,0
604,66,110,30.342707798527933,3,26,10,4,0,0,0
605,29,68,20.77882505537763,0,16,47,9,1,0,0
606,54,7,60.413734721932194,0,18,76,5,0,1,1
607,38,34,31.381499164377665,0,20,44,8,1,1,0
608,37,33,17.366623257537558,1,20,80,5,1,1,0
609,25,83,10.019265230641867,0,19,88,5,1,0,0
610,62,90,34.79275620813482,0,20,39,7,0,1,0
611,48,85,28.826553728663416,0,15,20,5,1,0,0
612,77,114,25.832846914116807,2,27,21,8,1,0,0
613,22,117,23.050708834232186,3,18,65,9,0,1,0
614,81,60,24.2561105691393,2,16,84,5,1,1,0
615,72,5,25.957205433989934,2,23,21,8,0,0,0
616,64,22,28.420283652177417,1,18,48,2,1,1,0
617,57,10,38.27382354784418,0,16,99,9,1,0,0
618,34,62,23.79669866975532,1,18,45,6,1,0,0
619,44,7,18.49429923005777,1,20,64,4,1,0,0
620,47,51,23.41965143937823,1,23,44,3,1,1,0
621,43,88,16.841933022991853,4,22,28,4,0,1,0
622,31,28,24.39915593629002,1,17,3,2,1,1,0
623,65,106,19.96005400867418,4,19,15,3,1,1,0
624,64,79,32.29712924097117,2,24,93,8,1,0,0
625,58,78,31.486674302564566,3,21,57,9,1,0,0
626,52,117,22.007527529183232,0,28,63,10,1,1,0
627,82,99,24.663983172082393,1,25,56,3,1,1,0
628,27,31,15.206920690153398,0,21,89,10,0,1,0
629,30,78,21.65786474019794,4,17,70,9,1,1,0
630,83,33,25.056736422024347,2,23,29,3,0,0,0
631,43,106,35.58344295551393,2,19,94,3,0,0,1
632,58,97,56.69026265433765,2,23,59,6,1,0,0
633,47,49,18.096920040709435,0,18,95,2,1,1,1
634,34,85,14.029865344995835,1,25,79,8,1,1,0
635,58,105,17.118557627949244,3,15,38,3,0,0,0
636,83,4,35.60793355732325,0,21,5,9,1,1,0
637,71,74,23.700681243710488,3,17,10,6,1,0,0
638,29,78,33.26979694713087,3,23,71,7,1,0,0
639,77,52,14.303441607629537,2,20,71,7,0,0,0
640,55,46,6.086592130303398,6,16,24,7,1,0,1
641,19,17,-3.117413730309938,2,21,2,3,0,1,0
642,16,74,20.074715940800505,4,24,94,9,1,1,0
643,65,96,31.07614920800032,2,15,45,5,1,1,0
644,23,19,29.58038022324367,0,22,85,7,1,0,0
645,26,110,30.367730274509864,3,16,5,9,0,0,0
646,68,58,12.75716189056769,1,20,42,9,1,0,0
647,51,6,18.657188210853437,0,11,45,2,0,1,0
648,35,8,25.659369475399505,1,31,76,3,1,1,0
649,17,113,15.676901309102204,1,13,42,3,1,1,0
650,38,41,20.764873850187705,3,19,5,4,0,0,0
651,84,23,22.9626104695802,5,22,88,2,0,0,1
652,67,90,11.738213775004587,0,19,38,2,0,0,1
653,29,60,27.84917072861197,0,16,11,4,0,0,0
654,43,99,25.69099725040574,2,30,41,4,1,0,0
655,58,51,14.798731038797523,3,20,23,8,1,0,0
656,45,73,21.898019971825654,0,25,76,2,1,0,0
657,37,86,10.795264268675558,3,17,8,3,1,0,0
658,50,118,27.944306518964286,2,20,3,7,1,0,0
659,82,38,31.022382737645334,0,22,97,3,0,0,0
660,46,111,20.268513859332227,1,24,95,9,0,0,0
661,37,105,24.48072571425591,1,19,44,2,1,0,0
662,82,37,22.84556401186089,3,18,82,1,1,1,1
663,34,31,26.5886346930668,1,19,33,3,1,0,1
664,19,8,26.051989746373064,3,24,23,5,1,1,1
665,22,75,24.3376942488731,4,21,70,4,1,1,0
666,69,114,28.99030225814419,3,25,6,8,1,1,0
667,23,33,27.459590874613497,3,26,24,10,0,0,0
668,41,46,7.108779854731186,6,21,51,2,1,0,1
669,83,29,21.435897751082518,2,24,74,3,1,0,0
670,27,77,35.565639757758746,5,13,25,4,1,0,0
671,70,113,20.95763597130765,2,20,67,8,1,0,0
672,32,86,30.090650950167678,1,23,60,1,0,1,0
673,18,2,27.235533272059556,5,13,44,10,1,0,0
674,67,101,28.162492099701687,1,9,64,1,1,1,0
675,64,3,42.981369476454134,3,22,49,7,1,0,1
676,41,28,24.361999749622424,4,15,75,7,1,1,0
677,33,79,22.537230005866906,3,13,23,2,1,0,0
678,36,46,37.26988474583783,3,23,14,2,0,0,0
679,71,35,38.740779220530015,3,27,92,10,0,1,0
680,38,109,38.75959312736926,1,19,99,8,1,0,0
681,72,109,37.60046367305817,4,23,70,3,1,1,1
682,49,20,26.402563605899203,0,18,8,4,0,1,0
683,77,31,42.64121003122969,2,25,76,9,1,0,0
684,34,53,16.174209966223334,1,19,19,5,1,0,0
685,81,106,17.052333558151982,0,25,15,10,1,1,0
686,44,57,25.650881817642624,3,18,33,5,0,0,0
687,62,53,42.88315995758723,0,14,83,6,1,1,1
688,25,91,20.19894215877997,0,17,90,7,1,0,0
689,67,60,29.32207918967227,0,19,66,7,1,1,0
690,35,50,16.408375074115114,2,17,71,6,0,0,0
691,34,97,23.162165208358203,1,17,79,8,1,1,0
692,81,59,24.089465683185622,4,13,86,4,0,0,0
693,73,19,31.32659419278497,3,15,62,5,1,0,0
694,34,16,38.66170493263833,0,22,17,7,1,1,0
695,56,75,31.725433360533096,0,18,29,1,1,1,0
696,70,29,15.225612287476562,1,17,68,9,0,0,0
697,64,47,33.35259902580667,2,21,72,2,1,1,0
698,56,25,27.635759494915657,0,20,83,4,1,0,0
699,32,7,28.562738819356642,2,14,77,4,1,0,1
700,45,44,22.922395755539746,0,25,21,8,0,0,0
701,56,59,15.47915280725064,2,28,84,4,1,1,0
702,66,102,26.033604896067672,0,13,10,7,1,0,0
703,72,24,1.9583724602678956,4,18,19,6,0,0,1
704,75,91,7.191440879168031,5,17,17,10,1,1,0
705,35,21,34.15748147499036,0,22,92,2,1,0,0
706,44,14,17.260426514974263,1,16,20,7,0,1,0
707,66,6,29.889135720517842,1,21,86,10,1,0,0
708,65,113,19.896813721406367,2,21,30,1,0,1,0
709,23,74,29.583313830919206,2,21,60,10,1,0,0
710,42,51,10.573606002324876,3,14,78,7,0,0,0
711,34,74,29.161617278988622,2,25,56,7,1,0,0
712,25,41,32.23925983808671,0,22,79,10,1,1,0
713,59,34,15.472122111943987,2,12,32,1,1,1,0
714,63,88,-5.653637328567811,1,22,61,8,1,1,0
715,61,80,26.03758153923043,2,17,27,3,1,0,0
716,17,97,24.907078315109494,4,16,97,3,1,0,0
717,68,55,26.395233325847876,5,25,75,7,1,0,0
718,41,119,1.6398564732893384,3,18,98,2,1,0,0
719,41,50,31.099838654841548,0,16,16,10,1,1,0
720,56,87,20.414913406333667,1,27,30,2,1,0,1
721,22,63,39.25393878542058,0,27,76,8,1,1,0
722,65,80,46.97328999705258,0,15,63,9,1,0,0
723,24,51,32.170150081757626,2,30,31,3,1,1,0
724,55,26,12.598650198876438,2,22,16,2,0,0,1
725,22,49,26.95808803098914,0,23,32,10,1,0,0
726,38,94,36.790784106108106,0,19,15,5,1,0,0
727,83,75,28.481309657855203,0,23,59,3,0,1,0
728,61,55,24.528100356387565,2,21,33,5,0,0,0
729,84,110,21.55919665884518,2,23,26,4,1,0,0
730,59,32,32.99521676515797,3,28,90,8,1,0,0
731,37,68,24.65791581896343,1,18,89,3,1,0,0
732,16,54,52.73120660912532,2,23,90,5,1,0,0
733,58,72,15.81839294870001,7,25,24,9,0,0,0
734,20,69,35.549807102235114,1,20,66,10,1,0,0
735,66,84,39.156979058291355,1,21,47,8,0,1,1
736,42,69,35.67654701239767,1,16,69,1,1,0,0
737,68,71,17.764588194289317,2,21,74,8,1,1,0
738,57,35,45.53136866928954,5,25,10,6,1,1,0
739,58,75,11.67305752612464,0,24,92,7,0,0,0
740,62,15,29.83087882655747,3,18,33,4,1,1,0
741,20,104,29.344484355323306,3,22,44,2,1,0,0
742,29,28,16.7240144208727,1,25,93,10,1,1,0
743,31,105,21.357931937640082,2,20,77,2,0,1,0
744,75,53,44.492936048134986,2,20,75,10,1,0,0
745,84,74,19.754958305845154,1,28,30,10,0,1,0
746,38,23,20.770883777736803,3,16,61,9,1,0,0
747,65,20,40.666060794435374,2,12,67,6,1,0,1
748,84,51,33.6970016471213,2,19,68,9,1,1,0
749,18,119,22.638136206078837,1,14,91,7,0,1,0
750,35,25,37.27767093170305,0,18,56,9,1,0,0
751,49,101,37.21782889238183,3,21,34,8,1,0,0
752,29,114,28.42535091143216,1,25,42,6,1,0,0
753,42,8,46.06393342190725,1,21,18,2,1,1,0
754,20,61,24.727415344931487,4,24,81,5,1,1,0
755,42,56,39.23067289419419,2,18,75,8,1,0,0
756,17,96,23.733426726271183,1,21,85,4,0,1,0
757,73,62,14.516486654336301,2,22,61,8,0,1,0
758,33,90,9.461522395857074,1,13,74,2,1,0,0
759,30,50,30.637328368539713,2,26,5,8,1,0,0
760,55,84,27.49047869524799,0,26,18,1,1,0,0
761,40,57,9.867005334974351,4,21,23,6,1,0,1
762,29,3,9.8264746598246,4,14,4,8,1,0,0
763,39,68,26.804132497091302,2,15,68,1,1,0,1
764,25,114,35.57886722572903,2,23,34,9,0,0,0
765,55,63,20.287228470311373,1,24,86,4,0,0,0
766,78,115,25.633869893728555,5,13,95,2,0,1,0
767,64,31,25.92377061812412,2,17,53,1,1,1,0
768,41,95,33.27216860416675,2,25,25,6,1,1,0
769,62,109,30.08377078908912,5,28,24,9,0,0,0
770,51,18,30.872218108814785,3,17,14,2,1,0,1
771,27,89,23.47134776824955,3,15,20,2,0,0,0
772,73,99,24.145410771138152,3,10,83,3,1,0,0
773,56,60,32.91758434139669,1,22,34,5,1,1,0
774,65,52,36.8641670966636,2,26,66,6,1,0,0
775,37,86,38.12355109584365,0,16,77,2,1,0,0
776,60,40,22.370143708082608,2,19,69,9,1,1,0
777,64,26,8.18238493654086,4,25,14,6,0,0,0
778,51,87,16.461076765339453,2,18,89,9,0,1,0
779,48,15,25.156034189199723,3,18,13,8,1,0,1
780,16,86,33.1727099432983,2,22,15,9,0,0,0
781,19,64,31.98638144072327,2,18,19,7,0,0,0
782,20,117,32.0757084262186,0,15,51,1,0,1,0
783,65,88,30.89672811364735,1,19,33,1,1,0,0
784,42,60,33.725733339734944,3,17,45,9,0,1,0
785,69,59,18.772561078416068,2,21,10,9,1,0,0
786,47,77,18.549917490740395,2,23,87,2,1,1,0
787,42,8,18.917524605799176,0,22,92,7,1,0,0
788,79,22,31.817048349857554,3,26,35,6,1,0,0
789,64,7,22.420948282326655,4,17,25,6,1,0,0
790,56,62,38.85610875952017,1,21,92,4,1,0,1
791,29,88,30.579000403463056,6,15,48,10,1,1,0
792,23,39,10.912305571819353,2,18,86,10,0,1,0
793,75,21,35.753850543410834,1,24,50,4,0,0,0
794,48,75,20.502459059578374,2,20,17,10,0,0,0
795,77,74,26.198916887758706,3,12,33,6,1,0,1
796,43,108,19.046093086000937,1,22,35,3,0,0,0
797,18,95,26.19019615378342,0,23,52,4,1,1,0
798,81,56,29.203743305509548,6,24,61,8,1,1,0
799,28,94,41.73140743593861,5,14,68,5,0,1,0
800,67,88,20.965625289917412,2,21,53,9,1,0,1
801,30,42,7.063763184974341,3,16,50,1,0,0,0
802,48,34,14.473939263753522,2,22,1,7,1,0,0
803,63,99,21.71938839294315,3,21,35,7,0,0,0
804,40,60,29.11352612192261,3,18,12,6,1,1,1
805,53,13,28.028964912266154,1,22,2,4,1,0,0
806,59,93,34.403016537427966,3,13,76,4,1,1,0
807,16,7,34.254050314908945,4,22,6,5,1,1,0
808,62,88,18.732620610908732,3,12,32,7,1,1,0
809,50,79,19.58752249496706,0,25,49,9,1,0,0
810,69,57,39.098909466895236,1,21,30,3,1,0,1
811,61,33,18.35325293153211,3,15,72,8,1,0,0
812,35,56,40.29578545922767,2,18,94,2,1,0,0
813,60,32,3.6159840203802283,1,22,68,10,1,1,0
814,39,4,38.901042708139094,2,13,24,4,1,1,1
815,62,13,36.306625562833176,1,20,99,6,1,0,1
816,57,77,16.77073681131197,1,18,84,6,1,0,0
817,41,12,18.396266202466435,1,20,68,9,1,0,0
818,35,103,24.83664766962515,3,24,87,7,0,1,0
819,35,41,39.80845816978866,3,22,73,10,0,1,0
820,17,32,39.349245170951654,0,13,15,9,0,1,0
821,70,46,23.440683136177235,4,24,48,5,1,0,0
822,80,23,42.36006255170854,2,25,47,9,0,0,0
823,78,85,37.00031320384393,3,21,58,8,0,1,0
824,62,117,16.270640137345993,3,17,15,9,1,0,0
825,66,63,22.995283340094574,2,22,82,10,1,1,0
826,54,110,18.118575519970683,3,26,61,7,1,1,0
827,65,101,38.79671051738503,1,17,91,6,1,0,0
828,37,60,36.37490345091007,1,24,39,3,0,0,1
829,55,87,26.282923284084106,0,16,14,9,1,1,0
830,36,38,48.969545652617875,3,18,78,10,1,0,0
831,35,37,16.87158778104611,2,24,38,7,1,0,0
832,18,111,17.17106873095378,2,23,84,6,1,0,0
833,29,21,29.286055736836918,3,19,18,7,1,0,0
834,52,63,23.71996860815009,1,24,38,3,1,1,0
835,67,13,12.145720193746502,5,20,96,5,1,0,0
836,42,115,26.4307540355989,2,21,44,4,1,0,0
837,39,30,26.986799703576445,3,23,70,5,1,1,0
838,32,36,31.084499865336127,4,20,51,4,1,1,0
839,39,39,35.17112538785767,2,10,64,1,1,0,1
840,42,108,16.097100523555078,1,21,57,5,1,0,0
841,18,4,29.54701001039315,0,20,97,1,1,0,1
842,26,85,15.806023968283125,1,18,31,2,0,0,0
843,16,99,30.010085345790316,4,24,24,8,0,0,0
844,31,78,24.42689554669939,1,21,55,6,1,1,0
845,28,54,14.809316577723823,3,11,6,9,0,1,0
846,49,58,27.136459122729285,0,23,16,4,1,0,0
847,82,32,33.83205518182969,2,20,9,2,0,0,1
848,79,53,18.909531268152293,2,15,6,2,0,1,0
849,27,1,10.740622856689768,0,16,61,5,1,0,1
850,21,44,26.51865446259326,1,27,55,3,0,1,0
851,16,1,23.978568920869304,2,18,59,7,0,1,1
852,56,101,20.931758532288434,3,21,42,8,0,0,0
853,39,101,27.818316905535557,2,18,77,1,1,0,0
854,32,29,24.692286732108954,4,23,3,7,1,0,0
855,41,68,14.753718324725227,0,18,57,5,1,0,1
856,23,45,11.221308890202373,4,21,86,2,1,0,1
857,84,78,20.567002744317442,2,27,99,3,1,0,0
858,39,65,18.951639124551168,1,19,10,9,1,0,0
859,18,28,15.919127596363744,2,28,23,3,0,1,0
860,67,115,10.998859076298057,3,21,97,6,0,0,0
861,23,46,31.990732702633586,2,18,12,6,1,1,1
862,17,27,22.582568278876323,2,18,77,8,0,0,0
863,72,59,30.52085789579391,4,17,91,2,1,0,1
864,24,91,25.487063467551607,0,13,97,5,1,1,0
865,52,57,34.31272831685501,1,16,42,9,1,1,0
866,30,99,30.503041949539274,3,16,36,7,0,0,0
867,68,75,42.12296232566351,1,17,30,10,0,1,0
868,23,64,29.513869081870943,0,22,95,3,1,0,0
869,67,35,36.53414248840398,2,12,31,2,1,1,1
870,54,33,31.06102866032115,3,21,95,5,0,0,0
871,68,57,25.961089659218256,3,20,11,7,0,0,0
872,72,104,23.334573591364226,1,24,13,8,0,0,0
873,72,20,23.43404283394598,2,19,24,9,0,0,1
874,42,14,38.77694920599868,3,21,43,9,1,0,1
875,52,36,22.648758173653476,2,19,30,4,1,1,1
876,58,28,20.33107846992046,1,22,5,5,1,0,0
877,73,8,16.800215303096444,0,17,18,9,0,0,0
878,34,50,17.14413141179427,2,17,88,7,1,1,0
879,27,4,40.39863713635725,2,26,57,7,0,1,0
880,65,92,48.419826024090526,2,28,84,7,0,0,0
881,71,5,23.845281797771165,2,16,5,7,1,0,0
882,77,21,29.94146878459278,2,22,57,8,1,0,0
883,44,13,14.505862800173619,5,15,32,6,1,1,1
884,51,84,24.90166571785014,2,17,3,9,1,0,0
885,64,107,34.16411446637666,5,30,75,8,1,1,0
886,81,33,32.37757626976959,1,16,2,3,1,0,1
887,78,28,20.470144817656383,4,19,62,3,1,0,1
888,39,116,29.10991442609534,2,16,86,8,1,0,0
889,71,70,29.15832430179475,2,16,53,4,1,0,0
890,78,14,12.760085504149021,4,30,8,4,1,1,1
891,33,41,14.52930289995808,0,23,31,6,1,0,1
892,38,21,23.24258076596069,1,23,44,5,1,0,0
893,82,79,21.86377551565823,3,20,68,2,0,0,0
894,25,104,26.818113551623036,3,19,57,9,0,0,0
895,83,30,35.91209278461734,5,20,68,10,1,0,0
896,17,110,20.21544741557919,3,24,7,6,0,0,0
897,19,47,37.181866469706975,3,16,7,7,1,0,0
898,65,85,20.228135058400163,0,18,9,4,1,0,0
899,37,62,7.145806094046648,3,20,5,10,1,1,0
900,40,59,40.37077162598798,1,29,81,4,0,0,1
901,42,58,11.885346586616315,4,29,71,3,1,0,0
902,64,88,31.901416083877763,2,25,30,9,1,1,0
903,37,11,21.47606251531484,3,29,9,8,1,0,0
904,36,106,49.74361349718218,1,26,86,9,0,0,0
905,36,90,15.130546512847054,2,15,88,6,0,1,0
906,52,16,25.991266661846048,2,19,72,7,1,0,1
907,31,47,48.27601348103485,1,19,99,9,0,1,0
908,43,18,30.93338154003547,0,16,8,5,0,0,0
909,19,37,25.38297072635461,5,26,53,1,0,0,0
910,52,100,24.69806310303862,3,11,14,2,0,0,0
911,32,1,11.198240545275537,3,15,33,6,1,1,0
912,24,62,22.14699066942523,4,22,63,8,1,1,0
913,29,2,17.02549799231037,1,21,75,10,1,0,1
914,50,70,24.942080034976268,2,34,77,7,1,1,0
915,46,97,8.850617541038957,2,16,20,5,1,0,0
916,52,84,10.41706177106829,2,22,3,1,1,0,0
917,79,62,14.900328304559336,2,29,91,2,1,0,1
918,49,77,19.828117181480224,1,18,33,6,1,1,0
919,51,87,25.998878297713468,5,23,41,2,0,0,1
920,77,110,29.680210528130313,4,15,43,7,0,0,0
921,25,51,10.43880468801408,3,15,21,1,1,0,1
922,61,38,29.417981564298426,2,22,33,2,0,1,0
923,78,84,27.36835663838191,5,25,93,10,0,0,0
924,64,45,38.31469683258225,4,20,85,1,1,0,1
925,81,40,17.555348780007414,3,17,16,2,1,0,1
926,17,36,33.116139508786944,1,18,52,4,1,0,1
927,47,78,17.93717440039605,1,23,6,10,0,0,0
928,60,67,24.105198733943666,3,18,29,8,1,0,0
929,82,84,31.503140114159407,2,20,1,3,1,0,0
930,23,30,7.921731600638825,3,24,33,2,1,1,0
931,23,77,29.050423316791786,2,28,25,1,1,1,0
932,35,52,28.71582735216272,1,28,93,4,1,1,0
933,55,57,29.253967000905927,2,22,67,4,1,0,0
934,48,69,16.89835283369336,1,24,54,3,1,0,0
935,19,9,9.77851021081867,3,13,69,10,0,0,0
936,74,97,0.524641549531168,5,19,5,2,0,1,1
937,73,4,29.38854339223125,1,22,94,8,0,0,0
938,79,35,29.630977698744992,1,24,11,2,1,0,0
939,23,60,27.6300670745816,3,18,1,9,1,0,0
940,24,107,21.163896510765284,3,26,65,7,0,0,0
941,62,14,15.598139341851498,1,17,36,7,0,0,0
942,39,115,22.457974826482584,1,19,71,5,0,0,0
943,43,14,8.693836432658802,1,19,32,10,1,1,0
944,34,17,38.95269345450963,1,19,70,5,0,0,0
945,23,21,8.197419310118349,1,21,55,6,1,0,1
946,67,78,26.955584310343852,3,17,78,7,1,0,0
947,23,21,24.332473293318117,1,18,73,6,1,1,0
948,59,77,27.292256018492846,2,16,94,2,1,1,0
949,81,41,0.8409320601047128,2,14,89,9,1,0,0
950,22,6,33.325060718823295,5,16,17,8,0,0,0
951,60,83,8.892551215738354,2,12,19,3,1,1,1
952,34,54,13.972904095176979,2,17,75,7,1,0,0
953,84,16,28.06254670617938,3,20,78,4,1,1,0
954,37,47,25.672115172043647,2,17,99,6,1,1,0
955,60,119,13.399926595128536,2,27,67,1,1,0,0
956,34,65,16.229807024813425,1,15,33,4,1,0,0
957,82,21,45.23194182684146,3,18,12,3,0,1,0
958,61,48,36.74656513584399,2,15,24,8,1,0,1
959,16,46,24.533628148708285,3,24,85,8,1,0,0
960,59,12,6.275393339339235,2,25,21,8,0,1,0
961,64,28,28.181024760873257,0,15,50,8,0,1,0
962,20,109,15.455371168208138,5,28,87,5,1,1,0
963,61,39,26.867242957689932,1,26,79,2,1,0,0
964,75,18,20.562817890355095,2,23,88,8,0,1,0
965,20,1,34.51959275946044,5,20,5,5,1,0,1
966,45,15,33.35383324037436,3,20,13,7,1,1,0
967,28,80,22.804493269206088,1,17,61,10,1,1,0
968,18,113,31.65762815491287,1,17,15,6,1,1,0
969,73,40,28.16954026664555,2,18,41,8,0,1,0
970,18,16,32.967259406775824,2,15,28,4,0,1,0
971,82,94,28.18283313192619,1,25,76,10,1,1,0
972,24,5,14.391495892258737,3,27,11,3,0,0,1
973,31,119,40.62506911093587,1,22,53,4,1,0,0
974,53,117,40.5335484436074,4,29,61,8,1,1,0
975,51,103,34.18950709720626,0,23,81,8,1,0,0
976,69,14,26.71483442441316,2,18,21,2,1,0,1
977,81,40,18.141291348296214,1,18,46,1,1,0,1
978,74,109,24.425529304038214,0,11,71,6,1,1,0
979,57,113,10.632907302003458,1,29,23,4,1,0,0
980,33,83,4.577291580852368,1,25,64,10,1,1,0
981,49,9,22.49963183316,0,21,48,4,0,1,0
982,17,70,26.4682659266402,3,21,6,8,1,0,1
983,79,47,28.24479323441069,2,14,89,10,1,0,0
984,30,4,35.3009253199786,2,19,62,5,0,1,0
985,30,76,20.783359887683893,2,21,63,2,1,0,0
986,31,37,18.799945856527522,3,12,29,3,0,1,0
987,36,67,30.06877843601039,3,23,16,9,1,1,0
988,25,94,25.32267995088762,1,17,58,2,1,1,0
